"time","candidate","score"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send reminder, cancel order, pay}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send reminder, cancel order, pay, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, cancel order}|{send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, pay}|{cancel order, send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, cancel order, make delivery}|{send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, cancel order, make delivery}|{send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, cancel order}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, cancel order}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, cancel order}|{cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, cancel order, pay, make delivery}|{pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, cancel order, pay, make delivery}|{pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, cancel order, pay, make delivery}|{pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, cancel order, pay, make delivery}|{pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, cancel order, make delivery}|{cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, cancel order, make delivery}|{cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, cancel order, make delivery}|{cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, pay, make delivery}|{cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, make delivery, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, cancel order, pay}|{pay, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, pay, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, pay, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, pay, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, pay, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder}|{☐, pay, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={place order, pay, make delivery}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={place order, pay, make delivery}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={send invoice, send reminder, make delivery}|{make delivery, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={place order, cancel order, pay}|{pay, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.829","(d=6, props={place order, cancel order, pay}|{pay, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={place order, send reminder}|{☐, cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={place order, send reminder}|{☐, cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={place order, cancel order, make delivery}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={place order, cancel order, make delivery}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={send reminder, cancel order, pay}|{pay, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={send reminder, cancel order, pay}|{pay, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.830","(d=6, props={send reminder, cancel order, pay}|{pay, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
